File name,Package name,File size,Package size,File size in package (%),File size in system (%)
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lgdt3306a.ko.xz,linux,10408,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lgdt330x.ko.xz,linux,5804,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lgs8gl5.ko.xz,linux,3172,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lgs8gxx.ko.xz,linux,6664,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lnbh25.ko.xz,linux,2044,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lnbh29.ko.xz,linux,2000,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lnbp21.ko.xz,linux,2064,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/lnbp22.ko.xz,linux,2296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/m88ds3103.ko.xz,linux,9448,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/m88rs2000.ko.xz,linux,4776,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mb86a16.ko.xz,linux,10516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mb86a20s.ko.xz,linux,7724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mn88443x.ko.xz,linux,4468,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mn88472.ko.xz,linux,4324,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mn88473.ko.xz,linux,4472,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mt312.ko.xz,linux,5212,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mt352.ko.xz,linux,4512,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mxl5xx.ko.xz,linux,8348,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/mxl692.ko.xz,linux,5576,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/nxt200x.ko.xz,linux,6104,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/nxt6000.ko.xz,linux,4016,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/or51132.ko.xz,linux,4780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/or51211.ko.xz,linux,4556,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/rtl2830.ko.xz,linux,5356,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/rtl2832.ko.xz,linux,6036,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/rtl2832_sdr.ko.xz,linux,8732,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/s5h1409.ko.xz,linux,5852,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/s5h1411.ko.xz,linux,5916,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/s5h1420.ko.xz,linux,6848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/s5h1432.ko.xz,linux,2764,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/s921.ko.xz,linux,4244,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/si2165.ko.xz,linux,6456,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/si2168.ko.xz,linux,5264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/si21xx.ko.xz,linux,5812,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/sp2.ko.xz,linux,3212,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/sp887x.ko.xz,linux,4492,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stb0899.ko.xz,linux,15612,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stb6000.ko.xz,linux,2768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stb6100.ko.xz,linux,4396,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0288.ko.xz,linux,4812,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0297.ko.xz,linux,4264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0299.ko.xz,linux,6184,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0367.ko.xz,linux,16116,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0900.ko.xz,linux,22472,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv090x.ko.xz,linux,24516,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv0910.ko.xz,linux,8412,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv6110.ko.xz,linux,3660,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv6110x.ko.xz,linux,4520,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/stv6111.ko.xz,linux,4052,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tc90522.ko.xz,linux,5656,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda10021.ko.xz,linux,4032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda10023.ko.xz,linux,3968,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda10048.ko.xz,linux,6200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda1004x.ko.xz,linux,7624,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda10071.ko.xz,linux,6400,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda10086.ko.xz,linux,5008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda18271c2dd.ko.xz,linux,10216,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda665x.ko.xz,linux,2404,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda8083.ko.xz,linux,3964,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda8261.ko.xz,linux,2356,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tda826x.ko.xz,linux,2516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/ts2020.ko.xz,linux,5120,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/tua6100.ko.xz,linux,2208,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/ves1820.ko.xz,linux,3804,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/ves1x93.ko.xz,linux,3988,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/zd1301_demod.ko.xz,linux,3516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/zl10036.ko.xz,linux,3796,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/zl10039.ko.xz,linux,3108,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/dvb-frontends/zl10353.ko.xz,linux,4944,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ad5398_vcm.ko.xz,linux,2784,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/adv7180.ko.xz,linux,7716,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ak7375.ko.xz,linux,3508,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/arducam-pivariety.ko.xz,linux,8788,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/arducam_64mp.ko.xz,linux,8960,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/cs53l32a.ko.xz,linux,2664,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/cx25840/cx25840.ko.xz,linux,25376,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/dw9807-vcm.ko.xz,linux,3912,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx219.ko.xz,linux,8036,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx258.ko.xz,linux,7704,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx290.ko.xz,linux,8800,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx296.ko.xz,linux,7848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx477.ko.xz,linux,9140,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx519.ko.xz,linux,8368,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/imx708.ko.xz,linux,8872,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ir-kbd-i2c.ko.xz,linux,6712,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/irs1125.ko.xz,linux,6952,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/msp3400.ko.xz,linux,14308,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/mt9v011.ko.xz,linux,4400,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ov2311.ko.xz,linux,6808,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ov5647.ko.xz,linux,7516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ov7251.ko.xz,linux,9156,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ov7640.ko.xz,linux,1808,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/ov9281.ko.xz,linux,6840,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/saa7115.ko.xz,linux,9260,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/sony-btf-mpx.ko.xz,linux,2780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/tc358743.ko.xz,linux,14324,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/tvp5150.ko.xz,linux,12184,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/tw2804.ko.xz,linux,3524,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/tw9903.ko.xz,linux,2564,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/tw9906.ko.xz,linux,2516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/uda1342.ko.xz,linux,1796,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/video-i2c.ko.xz,linux,6764,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/i2c/wm8775.ko.xz,linux,3004,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/mc/mc.ko.xz,linux,17312,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/platform/bcm2835/bcm2835-unicam.ko.xz,linux,18604,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/platform/raspberrypi/pisp_be/pisp-be.ko.xz,linux,11188,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/platform/raspberrypi/rp1_cfe/rp1-cfe.ko.xz,linux,20028,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/platform/video-mux.ko.xz,linux,4632,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/dsbr100.ko.xz,linux,4088,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-keene.ko.xz,linux,4096,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-ma901.ko.xz,linux,3760,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-mr800.ko.xz,linux,4760,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-shark.ko.xz,linux,3988,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-tea5764.ko.xz,linux,4208,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/radio-wl1273.ko.xz,linux,10336,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/saa7706h.ko.xz,linux,3068,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/shark2.ko.xz,linux,6652,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/si470x/radio-si470x-common.ko.xz,linux,4512,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/si470x/radio-si470x-i2c.ko.xz,linux,4548,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/si470x/radio-si470x-usb.ko.xz,linux,5624,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/si4713/si4713.ko.xz,linux,8784,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/tea575x.ko.xz,linux,4844,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/tef6862.ko.xz,linux,2316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/radio/wl128x/fm_drv.ko.xz,linux,15980,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ati_remote.ko.xz,linux,6392,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/gpio-ir-recv.ko.xz,linux,2996,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/gpio-ir-tx.ko.xz,linux,2760,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/iguanair.ko.xz,linux,4584,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/imon.ko.xz,linux,13344,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-imon-decoder.ko.xz,linux,2376,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-jvc-decoder.ko.xz,linux,2032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-mce_kbd-decoder.ko.xz,linux,3072,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-nec-decoder.ko.xz,linux,2180,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-rc5-decoder.ko.xz,linux,2300,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-rc6-decoder.ko.xz,linux,2348,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-sanyo-decoder.ko.xz,linux,2032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-sharp-decoder.ko.xz,linux,2032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-sony-decoder.ko.xz,linux,2032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir-xmp-decoder.ko.xz,linux,1892,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ir_toy.ko.xz,linux,4744,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/mceusb.ko.xz,linux,9244,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/pwm-ir-tx.ko.xz,linux,2220,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/rc-loopback.ko.xz,linux,2648,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/redrat3.ko.xz,linux,7032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/streamzap.ko.xz,linux,3340,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/rc/ttusbir.ko.xz,linux,4088,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/spi/cxd2880-spi.ko.xz,linux,6008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/test-drivers/vicodec/vicodec.ko.xz,linux,18024,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/test-drivers/vim2m.ko.xz,linux,9256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/test-drivers/vimc/vimc.ko.xz,linux,14672,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/test-drivers/vivid/vivid.ko.xz,linux,67496,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/e4000.ko.xz,linux,4864,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/fc0011.ko.xz,linux,3652,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/fc0012.ko.xz,linux,3924,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/fc0013.ko.xz,linux,5040,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/fc2580.ko.xz,linux,4100,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/it913x.ko.xz,linux,3464,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/m88rs6000t.ko.xz,linux,4520,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/max2165.ko.xz,linux,3992,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mc44s803.ko.xz,linux,2512,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/msi001.ko.xz,linux,3516,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mt2060.ko.xz,linux,4360,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mt2063.ko.xz,linux,9252,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mt20xx.ko.xz,linux,6476,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mt2131.ko.xz,linux,3692,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mt2266.ko.xz,linux,3800,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mxl301rf.ko.xz,linux,3172,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mxl5005s.ko.xz,linux,12152,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/mxl5007t.ko.xz,linux,5768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/qm1d1b0004.ko.xz,linux,2396,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/qm1d1c0042.ko.xz,linux,3704,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/qt1010.ko.xz,linux,3616,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/r820t.ko.xz,linux,10000,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/si2157.ko.xz,linux,6600,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda18212.ko.xz,linux,2768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda18218.ko.xz,linux,2848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda18250.ko.xz,linux,4752,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda18271.ko.xz,linux,17160,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda827x.ko.xz,linux,5884,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda8290.ko.xz,linux,7332,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tda9887.ko.xz,linux,5288,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tea5761.ko.xz,linux,3316,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tea5767.ko.xz,linux,4056,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tua9001.ko.xz,linux,2468,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tuner-simple.ko.xz,linux,7764,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/tuner-types.ko.xz,linux,4912,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/xc2028.ko.xz,linux,11368,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/xc4000.ko.xz,linux,12180,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/tuners/xc5000.ko.xz,linux,9568,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/as102/dvb-as102.ko.xz,linux,8268,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/au0828/au0828.ko.xz,linux,26544,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/b2c2/b2c2-flexcop-usb.ko.xz,linux,4388,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/cx231xx/cx231xx-alsa.ko.xz,linux,4804,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/cx231xx/cx231xx-dvb.ko.xz,linux,6312,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/cx231xx/cx231xx.ko.xz,linux,56232,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-af9015.ko.xz,linux,10172,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-af9035.ko.xz,linux,11740,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-anysee.ko.xz,linux,7512,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-au6610.ko.xz,linux,3072,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-az6007.ko.xz,linux,6408,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-ce6230.ko.xz,linux,3540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-dvbsky.ko.xz,linux,5976,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-ec168.ko.xz,linux,3896,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-gl861.ko.xz,linux,4656,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-lmedm04.ko.xz,linux,8944,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-mxl111sf.ko.xz,linux,18980,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-rtl28xxu.ko.xz,linux,10524,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/dvb_usb_v2.ko.xz,linux,9528,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/mxl111sf-demod.ko.xz,linux,3876,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb-v2/mxl111sf-tuner.ko.xz,linux,3540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-a800.ko.xz,linux,2580,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-af9005-remote.ko.xz,linux,1848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-af9005.ko.xz,linux,11600,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-az6027.ko.xz,linux,6448,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-cinergyT2.ko.xz,linux,3920,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-cxusb.ko.xz,linux,12112,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dib0700.ko.xz,linux,21780,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dibusb-common.ko.xz,linux,3456,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dibusb-mb.ko.xz,linux,4144,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dibusb-mc-common.ko.xz,linux,2376,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dibusb-mc.ko.xz,linux,2508,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-digitv.ko.xz,linux,4008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dtt200u.ko.xz,linux,4224,21138710,0.0,0.0
